Name,SMILES,PAPER,extra-info,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Molecule_IDs
device BNO-tBuDMAC HF,N#CC1=C(C=C(C(C#N)=C1N2C3=C(C=C(C=C3)C(C)(C)C)C4=C2C=CC(C(C)(C)C)=C4)N5C6=C(C=C(C=C6)C(C)(C)C)C7=C5C=CC(C(C)(C)C)=C7)N8C9=C(C=C(C=C9)C(C)(C)C)C%10=C8C=CC(C(C)(C)C)=C%10.CC%11(c%12cc(C(C)(C)C)ccc%12N(c%13c%11cc(C(C)(C)C)cc%13)C%14=CC%15=C%16B(C%17=C(C=CC(C(C)(C)C)=C%17)O%15)C%18=C%19C(C%20=C(N%19C%16=C%14)C=CC(C(C)(C)C)=C%20)=CC(C(C)(C)C)=C%18)C.O=P(C%21=CC=CC=C%21)(C%22=CC=CC=C%22)C%23=CC%24=C(C=C%23)OC%25=CC=C(P(C%26=CC=CC=C%26)(C%27=CC=CC=C%27)=O)C=C%24%25,Huang_等_-_2023_-_Donor-modified_multiple_resonance,"indium tin oxide (ITO)/dipyr azino[2,3-f:20,30-h]quinoxaline-2,3,6,7,10,11-hexacarbonitrile (HAT CN, 5 nm)/1,1-bis((di-4- tolylamino)phenyl)-cyclohexane (TAPC, 30 nm)/4,40,400-tris(N-carbazolyl)-triphenylamine (TCTA, 15 nm)/ 3,3-di(9H-carbazol-9-yl)-biphenyl (mCBP, 10 nm)/ 3wt% BNO-tBuDMAC in DBFPO+ TADF sensitizer 3Cz2BN emitting layer (EML, 25 nm)/ dibenzo[b,d]furan-2,8-diylbis(diphenylphosphine oxide) (DBFPO, 20 nm)/1-(4-(10-([1,10-biphenyl]-4-yl)anthracen-9 yl)phenyl)-2-ethyl-1H-benzo[d]imidazole (ANT-BIZ, 30 nm)/8 quino-linolato lithium (Liq)/Al",,,,,,,,,,,,,,,,TADF-M-02488\TADF-M-02487\TADF-M-00155
BN-TP-ICz,CC(C)(C)C1=CC=C2C(C3=CC(C(C)(C)C)=CC4=C3N2C5=C6B4C7=C8C(C9=C(N8C6=CC%10=C5C%11=C%12C%13=C(C=C%11C%14=CC=CC=C%10%14)C%15=CC=CC=C%15N%13C%16=C%12C=CC=C%16)C=CC(C(C)(C)C)=C9)=CC(C(C)(C)C)=C7)=C1,Huang_等_-_2024_-_Efficient_circularly_polarized_mu,,,,,,,,,,,,,,,,,TADF-M-02489
αND-QCN,N#CC1=CC2=C(N=C(C3=CC=C(C(C=C4)=CC=C4N(C5=CC=CC=C5)C6=CC=CC7=C6C=CC=C7)C=C3)C=N2)C=C1C#N,Huang_等_-_2025_-_Aggregation-enhanced_TADF_in_deep,,,,,,,,,,,,,,,,,TADF-M-02490
βND-QCN,N#CC1=CC2=C(N=C(C3=CC=C(C(C=C4)=CC=C4N(C5=CC=CC=C5)C6=CC=C7C(C=CC=C7)=C6)C=C3)C=N2)C=C1C#N,Huang_等_-_2025_-_Aggregation-enhanced_TADF_in_deep,,,,,,,,,,,,,,,,,TADF-M-02491
(αND)?-QCN,N#CC1=CC2=C(N=C(C3=CC=C(C(C=C4)=CC=C4N(C5=CC=CC=C5)C6=CC=CC7=C6C=CC=C7)C=C3)C(C8=CC=C(C(C=C9)=CC=C9N(C%10=CC=CC=C%10)C%11=CC=CC%12=C%11C=CC=C%12)C=C8)=N2)C=C1C#N,Huang_等_-_2025_-_Aggregation-enhanced_TADF_in_deep,,,,,,,,,,,,,,,,,TADF-M-02492
(βND)?-QCN,N#CC1=CC2=C(N=C(C3=CC=C(C(C=C4)=CC=C4N(C5=CC=CC=C5)C6=CC=C7C(C=CC=C7)=C6)C=C3)C(C8=CC=C(C(C=C9)=CC=C9N(C%10=CC%11=C(C=CC=C%11)C=C%10)C%12=CC=CC=C%12)C=C8)=N2)C=C1C#N,Huang_等_-_2025_-_Aggregation-enhanced_TADF_in_deep,,,,,,,,,,,,,,,,,TADF-M-02493
βND-QCN (A),N#CC1=CC2=C(C=C1C#N)N=C(C=N2)C3=CC=C(C=C3)C4=CC=C(N(C5=CC=C6C(C=CC=C6)=C5)C7=CC=CC=C7)C=C4.c8(n(c(c9cc(c(n%10)n(c%11ccccc%11)c%12c%10cccc%12)cc(c(n%13)n(c%14ccccc%14)c%15c%13cccc%15)c9)n%16)c%17c%16cccc%17)ccccc8,Huang_等_-_2025_-_Aggregation-enhanced_TADF_in_deep,"ITO/NPB (60 nm)/TCTA (5 nm)/EML (20 nm, composed of 30 wt% βND-QCN doped in TPBi)/TPBi (30 nm)/LiF (0.5 nm)/Al",,,,,,,,,,,,,,,,TADF-M-02491\TADF-M-00434
(αND)?-QCN (A),N#CC1=CC2=C(C=C1C#N)N=C(C(C3=CC=C(C=C3)C4=CC=C(N(C5=CC=CC6=C5C=CC=C6)C7=CC=CC=C7)C=C4)=N2)C8=CC=C(C=C8)C9=CC=C(N(C%10=CC=CC%11=C%10C=CC=C%11)C%12=CC=CC=C%12)C=C9.c%13(n(c(c%14cc(c(n%15)n(c%16ccccc%16)c%17c%15cccc%17)cc(c(n%18)n(c%19ccccc%19)c%20c%18cccc%20)c%14)n%21)c%22c%21cccc%22)ccccc%13,Huang_等_-_2025_-_Aggregation-enhanced_TADF_in_deep,"ITO/NPB (60 nm)/TCTA (5 nm)/EML (20 nm, composed of 30 wt% (αND)2?-QCN doped in TPBi)/TPBi (30 nm)/LiF (0.5 nm)/Al",,,,,,,,,,,,,,,,TADF-M-02492\TADF-M-00434
(βND)?-QCN (A),N#CC1=CC2=C(C=C1C#N)N=C(C(C3=CC=C(C=C3)C4=CC=C(N(C5=CC=CC=C5)C6=CC7=C(C=C6)C=CC=C7)C=C4)=N2)C8=CC=C(C=C8)C9=CC=C(N(C%10=CC=C%11C(C=CC=C%11)=C%10)C%12=CC=CC=C%12)C=C9.c%13(n(c(c%14cc(c(n%15)n(c%16ccccc%16)c%17c%15cccc%17)cc(c(n%18)n(c%19ccccc%19)c%20c%18cccc%20)c%14)n%21)c%22c%21cccc%22)ccccc%13,Huang_等_-_2025_-_Aggregation-enhanced_TADF_in_deep,"ITO/NPB (60 nm)/TCTA (5 nm)/EML (20 nm, composed of 30 wt% (βND)2?-QCN doped in TPBi)/TPBi (30 nm)/LiF (0.5 nm)/Al",,,,,,,,,,,,,,,,TADF-M-02493\TADF-M-00434
(αND)?-QCN (B),N#CC1=CC2=C(C=C1C#N)N=C(C(C3=CC=C(C=C3)C4=CC=C(N(C5=CC=CC6=C5C=CC=C6)C7=CC=CC=C7)C=C4)=N2)C8=CC=C(C=C8)C9=CC=C(N(C%10=CC=CC%11=C%10C=CC=C%11)C%12=CC=CC=C%12)C=C9.c%13(n(c(c%14cc(c(n%15)n(c%16ccccc%16)c%17c%15cccc%17)cc(c(n%18)n(c%19ccccc%19)c%20c%18cccc%20)c%14)n%21)c%22c%21cccc%22)ccccc%13,Huang_等_-_2025_-_Aggregation-enhanced_TADF_in_deep,"ITO/NPB (65 nm)/mCP (5 nm)/EML (20 nm, composed of 20 wt% (aND)2-QCN doped in TPBi)/B3PyMPM (30 nm)/LiF (1 nm)/Al (100 nm)",,,,,,,,,,,,,,,,TADF-M-02492\TADF-M-00434
A (1.0 wt%),CC1(C)C(C=CC=C2)=C2N(C(C=C3)=CC=C3C4=NC(C5=CC=CC=C5)=NC(C6=CC=CC=C6)=N4)C7=C1C=CC=C7.O=P(C8=CC=CC=C8)(C9=CC=CC=C9OC%10=CC=CC=C%10P(C%11=CC=CC=C%11)(C%12=CC=CC=C%12)=O)C%13=CC=CC=C%13.CC(C)(C)C(OC(/C=C/C%14=CC(C(C)(C)CC%15)=C(N%15CCC%16(C)C)C%16=C%14)=C/%17)=CC%17=C(C#N)/C#N,Hua_等_-_2023_-_High-efficiency_all-fluorescent_whi,"ITO/HAT-CN(10 nm)/TAPC (30 nm)/mCP(10 nm)/ DPEPO:DMAC-TRZ:DCJTB (1:50 wt%:1 wt%, 10 nm)/TAPC (30 nm)/HAT-CN (10 nm)/Al (100 nm)",,,,,,,,,,,,,,,,TADF-M-00100\TADF-M-00422\TADF-M-02494
B (1.5 wt%),CC1(C)C(C=CC=C2)=C2N(C(C=C3)=CC=C3C4=NC(C5=CC=CC=C5)=NC(C6=CC=CC=C6)=N4)C7=C1C=CC=C7.O=P(C8=CC=CC=C8)(C9=CC=CC=C9OC%10=CC=CC=C%10P(C%11=CC=CC=C%11)(C%12=CC=CC=C%12)=O)C%13=CC=CC=C%13.CC(C)(C)C(OC(/C=C/C%14=CC(C(C)(C)CC%15)=C(N%15CCC%16(C)C)C%16=C%14)=C/%17)=CC%17=C(C#N)/C#N,Hua_等_-_2023_-_High-efficiency_all-fluorescent_whi,"ITO/HAT-CN(10 nm)/TAPC (30 nm)/mCP(10 nm)/ DPEPO:DMAC-TRZ:DCJTB (1:50 wt%:1.5 wt%, 10 nm)/TAPC (30 nm)/HAT-CN (10 nm)/Al (100 nm)",,,,,,,,,,,,,,,,TADF-M-00100\TADF-M-00422\TADF-M-02494
C (2.0 wt%),CC1(C)C(C=CC=C2)=C2N(C(C=C3)=CC=C3C4=NC(C5=CC=CC=C5)=NC(C6=CC=CC=C6)=N4)C7=C1C=CC=C7.O=P(C8=CC=CC=C8)(C9=CC=CC=C9OC%10=CC=CC=C%10P(C%11=CC=CC=C%11)(C%12=CC=CC=C%12)=O)C%13=CC=CC=C%13.CC(C)(C)C(OC(/C=C/C%14=CC(C(C)(C)CC%15)=C(N%15CCC%16(C)C)C%16=C%14)=C/%17)=CC%17=C(C#N)/C#N,Hua_等_-_2023_-_High-efficiency_all-fluorescent_whi,"ITO/HAT-CN(10 nm)/TAPC (30 nm)/mCP(10 nm)/ DPEPO:DMAC-TRZ:DCJTB (1:50 wt%:2 wt%, 10 nm)/TAPC (30 nm)/HAT-CN (10 nm)/Al (100 nm)",,,,,,,,,,,,,,,,TADF-M-00100\TADF-M-00422\TADF-M-02494
D (2.5 wt%),CC1(C)C(C=CC=C2)=C2N(C(C=C3)=CC=C3C4=NC(C5=CC=CC=C5)=NC(C6=CC=CC=C6)=N4)C7=C1C=CC=C7.O=P(C8=CC=CC=C8)(C9=CC=CC=C9OC%10=CC=CC=C%10P(C%11=CC=CC=C%11)(C%12=CC=CC=C%12)=O)C%13=CC=CC=C%13.CC(C)(C)C(OC(/C=C/C%14=CC(C(C)(C)CC%15)=C(N%15CCC%16(C)C)C%16=C%14)=C/%17)=CC%17=C(C#N)/C#N,Hua_等_-_2023_-_High-efficiency_all-fluorescent_whi,"ITO/HAT-CN(10 nm)/TAPC (30 nm)/mCP(10 nm)/ DPEPO:DMAC-TRZ:DCJTB (1:50 wt%:2.5 wt%, 10 nm)/TAPC (30 nm)/HAT-CN (10 nm)/Al (100 nm)",,,,,,,,,,,,,,,,TADF-M-00100\TADF-M-00422\TADF-M-02494
W (0.8 wt%),CC1(C)C(C=CC=C2)=C2N(C(C=C3)=CC=C3C4=NC(C5=CC=CC=C5)=NC(C6=CC=CC=C6)=N4)C7=C1C=CC=C7.O=P(C8=CC=CC=C8)(C9=CC=CC=C9OC%10=CC=CC=C%10P(C%11=CC=CC=C%11)(C%12=CC=CC=C%12)=O)C%13=CC=CC=C%13.CC(C)(C)C(OC(/C=C/C%14=CC(C(C)(C)CC%15)=C(N%15CCC%16(C)C)C%16=C%14)=C/%17)=CC%17=C(C#N)/C#N,Hua_等_-_2023_-_High-efficiency_all-fluorescent_whi,"ITO/HAT-CN(10 nm)/TAPC (30 nm)/mCP(10 nm)/ DPEPO:DMAC-TRZ:DCJTB (1:50 wt%:0.8 wt%, 10 nm)/TAPC (30 nm)/HAT-CN (10 nm)/Al (100 nm)",,,,,,,,,,,,,,,,TADF-M-00100\TADF-M-00422\TADF-M-02494
DCJTB,CC(C)(C)C(OC(/C=C/C1=CC(C(C)(C)CC2)=C(N2CCC3(C)C)C3=C1)=C/4)=CC4=C(C#N)/C#N,Hua_等_-_2023_-_High-efficiency_all-fluorescent_whi,,,,,,,,,,,,,,,,,TADF-M-02494
DMAC-TRZ,CC1(C)C(C=CC=C2)=C2N(C(C=C3)=CC=C3C4=NC(C5=CC=CC=C5)=NC(C6=CC=CC=C6)=N4)C7=C1C=CC=C7,Hua_等_-_2023_-_High-efficiency_all-fluorescent_whi,,,,,,,,,,,,,,,,,TADF-M-00100
5CzOXD,c1(n(c2c3cccc2)c4c3cccc4)c(n(c5c6cccc5)c7c6cccc7)c(n(c8c9cccc8)c%10c9cccc%10)c(n(c%11c%12cccc%11)c%13c%12cccc%13)c(c%14oc(c%15ccccc%15)nn%14)c1n(c%16c%17cccc%16)c%18c%17cccc%18,Hu_等_-_2021_-_Manipulating_peripheral_non-conjugat,,,,,,,,,,,,,,,,,TADF-M-02495
5tCzOXD,CC(C)(C)c1cc2c(cc(C(C)(C)C)cc3)c3n(c4c(n(c5c6cc(C(C)(C)C)cc5)c7c6cc(C(C)(C)C)cc7)c(n(c8c9cc(C(C)(C)C)cc8)c%10c9cc(C(C)(C)C)cc%10)c(n(c%11c%12cc(C(C)(C)C)cc%11)c%13c%12cc(C(C)(C)C)cc%13)c(n(c%14c%15cc(C(C)(C)C)cc%14)c%16c%15cc(C(C)(C)C)cc%16)c4c%17oc(c%18ccccc%18)nn%17)c2cc1,Hu_等_-_2021_-_Manipulating_peripheral_non-conjugat,,,,,,,,,,,,,,,,,TADF-M-02496
mCF?5CzOXD,FC(c1cccc(c2oc(c3c(n(c4c5cccc4)c6c5cccc6)c(n(c7c8cccc7)c9c8cccc9)c(n(c%10c%11cccc%10)c%12c%11cccc%12)c(n(c%13c%14cccc%13)c%15c%14cccc%15)c3n(c%16c%17cccc%16)c%18c%17cccc%18)nn2)c1)(F)F,Hu_等_-_2021_-_Manipulating_peripheral_non-conjugat,,,,,,,,,,,,,,,,,TADF-M-02497
pCF?5CzOXD,FC(c1ccc(c2oc(c3c(n(c4c5cccc4)c6c5cccc6)c(n(c7c8cccc7)c9c8cccc9)c(n(c%10c%11cccc%10)c%12c%11cccc%12)c(n(c%13c%14cccc%13)c%15c%14cccc%15)c3n(c%16c%17cccc%16)c%18c%17cccc%18)nn2)cc1)(F)F,Hu_等_-_2021_-_Manipulating_peripheral_non-conjugat,,,,,,,,,,,,,,,,,TADF-M-02498
dCF?5CzOXD,FC(c1cc(C(F)(F)F)cc(c2oc(c3c(n(c4c5cccc4)c6c5cccc6)c(n(c7c8cccc7)c9c8cccc9)c(n(c%10c%11cccc%10)c%12c%11cccc%12)c(n(c%13c%14cccc%13)c%15c%14cccc%15)c3n(c%16c%17cccc%16)c%18c%17cccc%18)nn2)c1)(F)F,Hu_等_-_2021_-_Manipulating_peripheral_non-conjugat,,,,,,,,,,,,,,,,,TADF-M-02499
dCF?5tCzOXD,CC(C)(C)c1cc2c(cc(C(C)(C)C)cc3)c3n(c4c(n(c5c6cc(C(C)(C)C)cc5)c7c6cc(C(C)(C)C)cc7)c(n(c8c9cc(C(C)(C)C)cc8)c%10c9cc(C(C)(C)C)cc%10)c(n(c%11c%12cc(C(C)(C)C)cc%11)c%13c%12cc(C(C)(C)C)cc%13)c(n(c%14c%15cc(C(C)(C)C)cc%14)c%16c%15cc(C(C)(C)C)cc%16)c4c%17oc(c%18cc(C(F)(F)F)cc(C(F)(F)F)c%18)nn%17)c2cc1,Hu_等_-_2021_-_Manipulating_peripheral_non-conjugat,,,,,,,,,,,,,,,,,TADF-M-02500
mCF?5tCzOXD,CC(C)(C)c1cc2c(cc(C(C)(C)C)cc3)c3n(c4c(n(c5c6cc(C(C)(C)C)cc5)c7c6cc(C(C)(C)C)cc7)c(n(c8c9cc(C(C)(C)C)cc8)c%10c9cc(C(C)(C)C)cc%10)c(n(c%11c%12cc(C(C)(C)C)cc%11)c%13c%12cc(C(C)(C)C)cc%13)c(n(c%14c%15cc(C(C)(C)C)cc%14)c%16c%15cc(C(C)(C)C)cc%16)c4c%17oc(c%18cccc(C(F)(F)F)c%18)nn%17)c2cc1,Hu_等_-_2021_-_Manipulating_peripheral_non-conjugat,,,,,,,,,,,,,,,,,TADF-M-02501
pCF?5tCzOXD,CC(C)(C)c1cc2c(cc(C(C)(C)C)cc3)c3n(c4c(n(c5c6cc(C(C)(C)C)cc5)c7c6cc(C(C)(C)C)cc7)c(n(c8c9cc(C(C)(C)C)cc8)c%10c9cc(C(C)(C)C)cc%10)c(n(c%11c%12cc(C(C)(C)C)cc%11)c%13c%12cc(C(C)(C)C)cc%13)c(n(c%14c%15cc(C(C)(C)C)cc%14)c%16c%15cc(C(C)(C)C)cc%16)c4c%17oc(c%18ccc(C(F)(F)F)cc%18)nn%17)c2cc1,Hu_等_-_2021_-_Manipulating_peripheral_non-conjugat,,,,,,,,,,,,,,,,,TADF-M-02502
26DCzPPy,c1(c2nc(c3cc(n4c5ccccc5c6ccccc46)ccc3)ccc2)cccc(n7c8ccccc8c9ccccc79)c1,Hu_等_-_2021_-_Manipulating_peripheral_non-conjugat,,,,,,,,,,,,,,,,,TADF-M-00417
o-CzOXD,C1(C=CC=C2)=C2N(C3=C(C4=NN=C(C5=C(N6C7=C(C=CC=C7)C8=C6C=CC=C8)C=CC=C5)O4)C=CC=C3)C9=C1C=CC=C9,Hu_等_-_2021_-_Manipulating_peripheral_non-conjugat,,,,,,,,,,,,,,,,,TADF-M-02503
A,c1(n(c2c3cccc2)c4c3cccc4)c(n(c5c6cccc5)c7c6cccc7)c(n8c9ccccc9c%10c8cccc%10)c(n(c%11c%12cccc%11)c%13c%12cccc%13)c(c%14oc(c%15ccccc%15)nn%14)c1n(c%16c%17cccc%16)c%18c%17cccc%18.C%19(C=CC=C%20)=C%20N(C%21=C(C%22=NN=C(C%23=C(N%24C%25=C(C=CC=C%25)C%26=C%24C=CC=C%26)C=CC=C%23)O%22)C=CC=C%21)C%27=C%19C=CC=C%27,Hu_等_-_2021_-_Manipulating_peripheral_non-conjugat,ITO/HAT-CN (3 nm)/TAPC (45 nm)/o-CzOXD:5CzOXD EML(20nm)/TmPyPB(40nm)/Liq(1nm)/Al (100nm),,,,,,,,,,,,,,,,TADF-M-02495\TADF-M-02503
B,CC(C)(c(c1)ccc2c1c(cc(C(C)(C)C)cc3)c3n2c4c(c5nnc(c6ccccc6)o5)c(n7c8ccc(C(C)(C)C)cc8c9cc(C(C)(C)C)ccc79)c(n%10c%11ccc(C(C)(C)C)cc%11c%12cc(C(C)(C)C)ccc%10%12)c(n%13c%14ccc(C(C)(C)C)cc%14c%15cc(C(C)(C)C)ccc%13%15)c4n%16c%17ccc(C(C)(C)C)cc%17c%18cc(C(C)(C)C)ccc%16%18)C.C%19(C=CC=C%20)=C%20N(C%21=C(C%22=NN=C(C%23=C(N%24C%25=C(C=CC=C%25)C%26=C%24C=CC=C%26)C=CC=C%23)O%22)C=CC=C%21)C%27=C%19C=CC=C%27,Hu_等_-_2021_-_Manipulating_peripheral_non-conjugat,ITO/HAT-CN (3 nm)/TAPC (45 nm)/o-CzOXD:5tCzOXD EML(20nm)/TmPyPB(40nm)/Liq(1nm)/Al (100nm),,,,,,,,,,,,,,,,TADF-M-02496\TADF-M-02503
C,CC(C)(c(c1)ccc2c1c(cc(C(C)(C)C)cc3)c3n2c4c(c5nnc(c6cc(C(F)(F)F)ccc6)o5)c(n7c8ccc(C(C)(C)C)cc8c9cc(C(C)(C)C)ccc79)c(n%10c%11ccc(C(C)(C)C)cc%11c%12cc(C(C)(C)C)ccc%10%12)c(n%13c%14ccc(C(C)(C)C)cc%14c%15cc(C(C)(C)C)ccc%13%15)c4n%16c%17ccc(C(C)(C)C)cc%17c%18cc(C(C)(C)C)ccc%16%18)C.C%19(C=CC=C%20)=C%20N(C%21=C(C%22=NN=C(C%23=C(N%24C%25=C(C=CC=C%25)C%26=C%24C=CC=C%26)C=CC=C%23)O%22)C=CC=C%21)C%27=C%19C=CC=C%27,Hu_等_-_2021_-_Manipulating_peripheral_non-conjugat,ITO/HAT-CN (3 nm)/TAPC (45 nm)/o-CzOXD:mCF35tCzOXD EML(20nm)/TmPyPB(40nm)/Liq(1nm)/Al (100nm),,,,,,,,,,,,,,,,TADF-M-02501\TADF-M-02503
D,CC(C)(c1cc(c(cc(C(C)(C)C)cc2)c2n3c4c(c5nnc(c6ccc(C(F)(F)F)cc6)o5)c(n7c8ccc(C(C)(C)C)cc8c9cc(C(C)(C)C)ccc79)c(n%10c%11ccc(C(C)(C)C)cc%11c%12cc(C(C)(C)C)ccc%10%12)c(n%13c%14ccc(C(C)(C)C)cc%14c%15cc(C(C)(C)C)ccc%13%15)c4n%16c%17ccc(C(C)(C)C)cc%17c%18cc(C(C)(C)C)ccc%16%18)c3cc1)C.C%19(C=CC=C%20)=C%20N(C%21=C(C%22=NN=C(C%23=C(N%24C%25=C(C=CC=C%25)C%26=C%24C=CC=C%26)C=CC=C%23)O%22)C=CC=C%21)C%27=C%19C=CC=C%27,Hu_等_-_2021_-_Manipulating_peripheral_non-conjugat,ITO/HAT-CN (3 nm)/TAPC (45 nm)/ o-CzOXD:pCF35tCzOXD EML(20nm)/TmPyPB(40nm)/Liq(1nm)/Al (100nm),,,,,,,,,,,,,,,,TADF-M-02502\TADF-M-02503
E,FC(F)(F)c1cc(c2nnc(c3c(n4c5ccccc5c6ccccc46)c(n7c8ccccc8c9ccccc79)c(n%10c%11ccccc%11c%12ccccc%10%12)c(n%13c%14ccccc%14c%15ccccc%13%15)c3n%16c%17ccccc%17c%18ccccc%16%18)o2)cc(C(F)(F)F)c1.C%19(C=CC=C%20)=C%20N(C%21=C(C%22=NN=C(C%23=C(N%24C%25=C(C=CC=C%25)C%26=C%24C=CC=C%26)C=CC=C%23)O%22)C=CC=C%21)C%27=C%19C=CC=C%27,Hu_等_-_2021_-_Manipulating_peripheral_non-conjugat,ITO/HAT-CN (3 nm)/TAPC (45 nm)/ o-CzOXD:dCF35CzOXD EML(20nm)/TmPyPB(40nm)/Liq(1nm)/Al (100nm),,,,,,,,,,,,,,,,TADF-M-02499\TADF-M-02503
F,CC(C)(c(c1)ccc2c1c(cc(C(C)(C)C)cc3)c3n2c4c(c5nnc(c6cc(C(F)(F)F)cc(C(F)(F)F)c6)o5)c(n7c8ccc(C(C)(C)C)cc8c9cc(C(C)(C)C)ccc79)c(n%10c%11ccc(C(C)(C)C)cc%11c%12cc(C(C)(C)C)ccc%10%12)c(n%13c%14ccc(C(C)(C)C)cc%14c%15cc(C(C)(C)C)ccc%13%15)c4n%16c%17ccc(C(C)(C)C)cc%17c%18cc(C(C)(C)C)ccc%16%18)C.C%19(C=CC=C%20)=C%20N(C%21=C(C%22=NN=C(C%23=C(N%24C%25=C(C=CC=C%25)C%26=C%24C=CC=C%26)C=CC=C%23)O%22)C=CC=C%21)C%27=C%19C=CC=C%27,Hu_等_-_2021_-_Manipulating_peripheral_non-conjugat,ITO/HAT-CN (3 nm)/TAPC (45 nm)/o-CzOXD:dCF35tCzOXD EML(20nm)/TmPyPB(40nm)/Liq(1nm)/Al (100nm),,,,,,,,,,,,,,,,TADF-M-02500\TADF-M-02503
A',c1(n(c2c3cccc2)c4c3cccc4)c(n(c5c6cccc5)c7c6cccc7)c(n8c9ccccc9c%10c8cccc%10)c(n(c%11c%12cccc%11)c%13c%12cccc%13)c(c%14oc(c%15ccccc%15)nn%14)c1n(c%16c%17cccc%16)c%18c%17cccc%18.c%19(c%20nc(c%21cc(n%22c%23ccccc%23c%24ccccc%22%24)ccc%21)ccc%20)cccc(n%25c%26ccccc%26c%27ccccc%25%27)c%19,Hu_等_-_2021_-_Manipulating_peripheral_non-conjugat,ITO/HAT-CN (3 nm)/TAPC (45 nm)/26DCzPPy:5CzOXD EML(20nm)/TmPyPB(40nm)/Liq(1nm)/Al (100nm),,,,,,,,,,,,,,,,TADF-M-02495\TADF-M-00417
B',CC(C)(c(c1)ccc2c1c(cc(C(C)(C)C)cc3)c3n2c4c(c5nnc(c6ccccc6)o5)c(n7c8ccc(C(C)(C)C)cc8c9cc(C(C)(C)C)ccc79)c(n%10c%11ccc(C(C)(C)C)cc%11c%12cc(C(C)(C)C)ccc%10%12)c(n%13c%14ccc(C(C)(C)C)cc%14c%15cc(C(C)(C)C)ccc%13%15)c4n%16c%17ccc(C(C)(C)C)cc%17c%18cc(C(C)(C)C)ccc%16%18)C.c%19(c%20nc(c%21cc(n%22c%23ccccc%23c%24ccccc%22%24)ccc%21)ccc%20)cccc(n%25c%26ccccc%26c%27ccccc%25%27)c%19,Hu_等_-_2021_-_Manipulating_peripheral_non-conjugat,ITO/HAT-CN (3 nm)/TAPC (45 nm)/26DCzPPy:5tCzOXD EML(20nm)/TmPyPB(40nm)/Liq(1nm)/Al (100nm),,,,,,,,,,,,,,,,TADF-M-02496\TADF-M-00417
C',CC(C)(c(c1)ccc2c1c(cc(C(C)(C)C)cc3)c3n2c4c(c5nnc(c6cc(C(F)(F)F)ccc6)o5)c(n7c8ccc(C(C)(C)C)cc8c9cc(C(C)(C)C)ccc79)c(n%10c%11ccc(C(C)(C)C)cc%11c%12cc(C(C)(C)C)ccc%10%12)c(n%13c%14ccc(C(C)(C)C)cc%14c%15cc(C(C)(C)C)ccc%13%15)c4n%16c%17ccc(C(C)(C)C)cc%17c%18cc(C(C)(C)C)ccc%16%18)C.c%19(c%20nc(c%21cc(n%22c%23ccccc%23c%24ccccc%22%24)ccc%21)ccc%20)cccc(n%25c%26ccccc%26c%27ccccc%25%27)c%19,Hu_等_-_2021_-_Manipulating_peripheral_non-conjugat,ITO/HAT-CN (3 nm)/TAPC (45 nm)/26DCzPPy:mCF35tCzOXD EML(20nm)/TmPyPB(40nm)/Liq(1nm)/Al (100nm),,,,,,,,,,,,,,,,TADF-M-02501\TADF-M-00417
D',CC(C)(c1cc(c(cc(C(C)(C)C)cc2)c2n3c4c(c5nnc(c6ccc(C(F)(F)F)cc6)o5)c(n7c8ccc(C(C)(C)C)cc8c9cc(C(C)(C)C)ccc79)c(n%10c%11ccc(C(C)(C)C)cc%11c%12cc(C(C)(C)C)ccc%10%12)c(n%13c%14ccc(C(C)(C)C)cc%14c%15cc(C(C)(C)C)ccc%13%15)c4n%16c%17ccc(C(C)(C)C)cc%17c%18cc(C(C)(C)C)ccc%16%18)c3cc1)C.c%19(c%20nc(c%21cc(n%22c%23ccccc%23c%24ccccc%22%24)ccc%21)ccc%20)cccc(n%25c%26ccccc%26c%27ccccc%25%27)c%19,Hu_等_-_2021_-_Manipulating_peripheral_non-conjugat,ITO/HAT-CN (3 nm)/TAPC (45 nm)/ 26DCzPPy:pCF35tCzOXD EML(20nm)/TmPyPB(40nm)/Liq(1nm)/Al (100nm),,,,,,,,,,,,,,,,TADF-M-02502\TADF-M-00417
E',FC(F)(F)c1cc(c2nnc(c3c(n4c5ccccc5c6ccccc46)c(n7c8ccccc8c9ccccc79)c(n%10c%11ccccc%11c%12ccccc%10%12)c(n%13c%14ccccc%14c%15ccccc%13%15)c3n%16c%17ccccc%17c%18ccccc%16%18)o2)cc(C(F)(F)F)c1.c%19(c%20nc(c%21cc(n%22c%23ccccc%23c%24ccccc%22%24)ccc%21)ccc%20)cccc(n%25c%26ccccc%26c%27ccccc%25%27)c%19,Hu_等_-_2021_-_Manipulating_peripheral_non-conjugat,ITO/HAT-CN (3 nm)/TAPC (45 nm)/ 26DCzPPy:dCF35CzOXD EML(20nm)/TmPyPB(40nm)/Liq(1nm)/Al (100nm),,,,,,,,,,,,,,,,TADF-M-02499\TADF-M-00417
